cruise,file,time,lat,lon,opp_evt_ratio,flow_rate,file_duration,pop,n_count,abundance,fsc_small,chl_small,pe
realtime,2015-03-21T13-52-57+00-00,2015-03-21T13:52:57+00:00,4459.1551,12604.6714,0.00592344371272366,2471.3437336,180.062,beads,1,0.0227625944124328,431.771434224891,16.8115913845667,1042.47681821069
realtime,2015-03-21T13-52-57+00-00,2015-03-21T13:52:57+00:00,4459.1551,12604.6714,0.00592344371272366,2471.3437336,180.062,picoeuk,3281,74.684072267192,180.575525234075,137.339429649244,4.62036041423181
realtime,2015-03-21T13-52-57+00-00,2015-03-21T13:52:57+00:00,4459.1551,12604.6714,0.00592344371272366,2471.3437336,180.062,synecho,1179,26.8370988122583,40.3946162755398,13.1264411787524,47.7916670670046
realtime,2015-03-21T13-52-57+00-00,2015-03-21T13:52:57+00:00,4459.1551,12604.6714,0.00592344371272366,2471.3437336,180.062,unknown,1641,37.3534174308022,103.60973842896,15.9969163341403,6.35908979942762
realtime,2015-03-21T13-55-57+00-00,2015-03-21T13:55:57+00:00,4458.8393,12605.1863,0.00588407521793746,2471.3437336,180.039,beads,1,0.0229178191449283,430.075716830874,1882.26640656511,1166.91571813376
realtime,2015-03-21T13-55-57+00-00,2015-03-21T13:55:57+00:00,4458.8393,12605.1863,0.00588407521793746,2471.3437336,180.039,picoeuk,3310,75.8579813697127,179.536753114048,131.978100176912,5.41185667001579
realtime,2015-03-21T13-55-57+00-00,2015-03-21T13:55:57+00:00,4458.8393,12605.1863,0.00588407521793746,2471.3437336,180.039,synecho,1267,29.0368768566242,39.204762231071,10.8513651835286,46.2481229668117
realtime,2015-03-21T13-55-57+00-00,2015-03-21T13:55:57+00:00,4458.8393,12605.1863,0.00588407521793746,2471.3437336,180.039,unknown,1652,37.8602372274215,97.467240799308,15.4762490503701,5.11112181668561
realtime,2015-03-21T13-58-57+00-00,2015-03-21T13:58:57+00:00,4458.4194,12605.8531,0.0060736162713606,2471.3437336,180.059,beads,2,0.0444003003195431,525.625949272679,310.022279229012,948.687586884054
realtime,2015-03-21T13-58-57+00-00,2015-03-21T13:58:57+00:00,4458.4194,12605.8531,0.0060736162713606,2471.3437336,180.059,picoeuk,3365,74.7035052876312,192.464485021404,148.117588307615,4.80114047280901
realtime,2015-03-21T13-58-57+00-00,2015-03-21T13:58:57+00:00,4458.4194,12605.8531,0.0060736162713606,2471.3437336,180.059,synecho,1340,29.7482012140939,38.0848557372421,11.3344103880103,44.5151602202942
realtime,2015-03-21T13-58-57+00-00,2015-03-21T13:58:57+00:00,4458.4194,12605.8531,0.0060736162713606,2471.3437336,180.059,unknown,1724,38.2730588754461,77.9828655050691,15.6325936460623,6.32371049700293
realtime,2015-03-21T14-01-58+00-00,2015-03-21T14:01:58+00:00,4457.9876,12606.5395,0.00592720808383233,2471.3437336,180.011,beads,1,0.0227545827957813,728.700098324928,44.3479423320465,944.223419642063
realtime,2015-03-21T14-01-58+00-00,2015-03-21T14:01:58+00:00,4457.9876,12606.5395,0.00592720808383233,2471.3437336,180.011,picoeuk,3259,74.1571853314511,189.529467402289,136.804486924256,6.70734743847282
realtime,2015-03-21T14-01-58+00-00,2015-03-21T14:01:58+00:00,4457.9876,12606.5395,0.00592720808383233,2471.3437336,180.011,synecho,1394,31.7198884173191,38.425366668915,11.0699669960516,45.96652407425
realtime,2015-03-21T14-01-58+00-00,2015-03-21T14:01:58+00:00,4457.9876,12606.5395,0.00592720808383233,2471.3437336,180.011,unknown,1681,38.2504536797083,94.1029585137287,15.4789525503012,3.23697853289621
realtime,2015-03-21T14-04-58+00-00,2015-03-21T14:04:58+00:00,4457.5766,12607.1855,0.00592397023451594,2471.3437336,180.118,beads,2,0.0455069896960699,557.802221449238,1041.96595327049,815.251770651098
realtime,2015-03-21T14-04-58+00-00,2015-03-21T14:04:58+00:00,4457.5766,12607.1855,0.00592397023451594,2471.3437336,180.118,picoeuk,3245,73.8350907818735,196.906274942394,147.077347931782,6.37199320375278
realtime,2015-03-21T14-04-58+00-00,2015-03-21T14:04:58+00:00,4457.5766,12607.1855,0.00592397023451594,2471.3437336,180.118,synecho,1364,31.0357669727197,40.1949792261504,11.7642288978771,48.0335886427519
realtime,2015-03-21T14-04-58+00-00,2015-03-21T14:04:58+00:00,4457.5766,12607.1855,0.00592397023451594,2471.3437336,180.118,unknown,1694,38.5444202725712,72.0518339245791,15.3122639252462,3.49536965109558
realtime,2015-03-21T14-07-58+00-00,2015-03-21T14:07:58+00:00,4457.2355,12607.6987,0.00584194059107358,2471.3437336,180.084,beads,1,0.0230773443790416,435.182953173822,636.192972036002,782.667996348818
realtime,2015-03-21T14-07-58+00-00,2015-03-21T14:07:58+00:00,4457.2355,12607.6987,0.00584194059107358,2471.3437336,180.084,picoeuk,3169,73.1321043371828,195.461502796552,146.545409595011,6.52864814113605
realtime,2015-03-21T14-07-58+00-00,2015-03-21T14:07:58+00:00,4457.2355,12607.6987,0.00584194059107358,2471.3437336,180.084,synecho,1405,32.4236688525534,39.3901884572872,12.8600927709377,46.9074318152109
realtime,2015-03-21T14-07-58+00-00,2015-03-21T14:07:58+00:00,4457.2355,12607.6987,0.00584194059107358,2471.3437336,180.084,unknown,1624,37.4776072715635,89.9963727391755,14.6938084982454,4.60383614630589
realtime,2015-03-21T14-10-58+00-00,2015-03-21T14:10:58+00:00,4456.786,12608.356,0.00599282712540815,2471.3437336,180.113,picoeuk,3267,73.4835993141616,194.475583251479,148.014001010879,4.12311776937045
realtime,2015-03-21T14-10-58+00-00,2015-03-21T14:10:58+00:00,4456.786,12608.356,0.00599282712540815,2471.3437336,180.113,synecho,1455,32.7268555255908,37.7634608424097,10.7975758604768,48.0021478258881
realtime,2015-03-21T14-10-58+00-00,2015-03-21T14:10:58+00:00,4456.786,12608.356,0.00599282712540815,2471.3437336,180.113,unknown,1621,36.4606411044554,103.19441236082,14.9698710093085,3.38982052388771
realtime,2015-03-21T14-13-59+00-00,2015-03-21T14:13:59+00:00,4456.3764,12608.9693,0.00580390077462191,2471.3437336,180.124,beads,2,0.0464468782303105,507.261877929889,583.243323542388,1188.59919022736
realtime,2015-03-21T14-13-59+00-00,2015-03-21T14:13:59+00:00,4456.3764,12608.9693,0.00580390077462191,2471.3437336,180.124,picoeuk,3201,74.338228607612,196.262817518106,155.204519627264,3.14095697443236
realtime,2015-03-21T14-13-59+00-00,2015-03-21T14:13:59+00:00,4456.3764,12608.9693,0.00580390077462191,2471.3437336,180.124,synecho,1304,30.2833646061625,37.2465860829345,11.3561176467888,47.7139317593221
realtime,2015-03-21T14-13-59+00-00,2015-03-21T14:13:59+00:00,4456.3764,12608.9693,0.00580390077462191,2471.3437336,180.124,unknown,1535,35.6479790417633,96.2630149480206,14.7231814549475,3.84289219958721
realtime,2015-03-21T14-16-59+00-00,2015-03-21T14:16:59+00:00,4455.9666,12609.6051,0.00574561265567996,2471.3437336,180.092,picoeuk,3175,74.4956750399726,184.100860074669,146.601264431431,5.97360312299524
realtime,2015-03-21T14-16-59+00-00,2015-03-21T14:16:59+00:00,4455.9666,12609.6051,0.00574561265567996,2471.3437336,180.092,synecho,1241,29.1178370786161,38.1360627390366,11.4594746167103,50.8859917164996
realtime,2015-03-21T14-16-59+00-00,2015-03-21T14:16:59+00:00,4455.9666,12609.6051,0.00574561265567996,2471.3437336,180.092,unknown,1430,33.5523827739089,99.057910240846,14.7139685484146,3.6038921114013
realtime,2015-03-21T14-19-59+00-00,2015-03-21T14:19:59+00:00,4455.5205,12610.3028,0.00537683230014206,2471.3437336,180.07,beads,2,0.0501510737123678,368.762389742986,1089.92117874885,1276.85211849771
realtime,2015-03-21T14-19-59+00-00,2015-03-21T14:19:59+00:00,4455.5205,12610.3028,0.00537683230014206,2471.3437336,180.07,picoeuk,2997,75.1513839579831,183.125107981359,148.812327326629,4.87627653030968
realtime,2015-03-21T14-19-59+00-00,2015-03-21T14:19:59+00:00,4455.5205,12610.3028,0.00537683230014206,2471.3437336,180.07,synecho,1080,27.0815798046786,39.3690771650441,12.2409916124929,55.0534359707949
realtime,2015-03-21T14-19-59+00-00,2015-03-21T14:19:59+00:00,4455.5205,12610.3028,0.00537683230014206,2471.3437336,180.07,unknown,1250,31.3444210702299,106.239751622334,15.6091171307173,3.74551263248345
realtime,2015-03-21T14-22-59+00-00,2015-03-21T14:22:59+00:00,4455.1773,12610.8307,0.00535167235837686,2471.3437336,180.124,beads,1,0.0251858722365273,627.490885410916,17.0573164082079,1369.53706833303
realtime,2015-03-21T14-22-59+00-00,2015-03-21T14:22:59+00:00,4455.1773,12610.8307,0.00535167235837686,2471.3437336,180.124,picoeuk,2919,73.5175610584232,193.094836907594,151.192235497893,4.7964958265563
realtime,2015-03-21T14-22-59+00-00,2015-03-21T14:22:59+00:00,4455.1773,12610.8307,0.00535167235837686,2471.3437336,180.124,synecho,1041,26.2184929982249,39.9045818462577,12.6094200400814,57.1338769068315
realtime,2015-03-21T14-22-59+00-00,2015-03-21T14:22:59+00:00,4455.1773,12610.8307,0.00535167235837686,2471.3437336,180.124,unknown,1154,29.0644965609525,92.6450418606143,14.4013383490501,4.19234729996008
realtime,2015-03-21T14-26-00+00-00,2015-03-21T14:26:00+00:00,4454.722,12611.5367,0.00538041477874174,2471.3437336,180.078,beads,35,0.877020458827321,570.079731118132,20.0167074267747,1146.97508296403
realtime,2015-03-21T14-26-00+00-00,2015-03-21T14:26:00+00:00,4454.722,12611.5367,0.00538041477874174,2471.3437336,180.078,picoeuk,3196,80.0844967546319,220.236364628723,189.102003055556,26.6009333255722
realtime,2015-03-21T14-26-00+00-00,2015-03-21T14:26:00+00:00,4454.722,12611.5367,0.00538041477874174,2471.3437336,180.078,synecho,924,23.1533401130413,42.6255203098154,14.3956398440761,58.7145923012181
realtime,2015-03-21T14-26-00+00-00,2015-03-21T14:26:00+00:00,4454.722,12611.5367,0.00538041477874174,2471.3437336,180.078,unknown,1736,43.5002147578351,203.296746757902,13.4688413860509,27.0515663108996
realtime,2015-03-21T14-29-00+00-00,2015-03-21T14:29:00+00:00,4454.2716,12612.2311,0.00523266105715331,2471.3437336,180.04,beads,11,0.283477877367493,566.484510474248,110.203225775833,1022.40868724499
realtime,2015-03-21T14-29-00+00-00,2015-03-21T14:29:00+00:00,4454.2716,12612.2311,0.00523266105715331,2471.3437336,180.04,picoeuk,3106,80.0438442821304,233.195253687617,220.815613005855,13.4551641624269
realtime,2015-03-21T14-29-00+00-00,2015-03-21T14:29:00+00:00,4454.2716,12612.2311,0.00523266105715331,2471.3437336,180.04,synecho,840,21.6474015444268,46.0112097240306,13.5584192514272,57.7140591795609
realtime,2015-03-21T14-29-00+00-00,2015-03-21T14:29:00+00:00,4454.2716,12612.2311,0.00523266105715331,2471.3437336,180.04,unknown,2694,69.4263092389115,243.623802334055,10.6778597642662,5.74968251514502
realtime,2015-03-21T14-32-00+00-00,2015-03-21T14:32:00+00:00,4453.9301,12612.767,0.00528276804884595,2471.3437336,180.011,beads,3,0.0765911805199456,588.230223487546,35.0536836867846,1227.50462018537
realtime,2015-03-21T14-32-00+00-00,2015-03-21T14:32:00+00:00,4453.9301,12612.767,0.00528276804884595,2471.3437336,180.011,picoeuk,2700,68.932062467951,165.049861879802,133.369874760427,2.79048223705945
realtime,2015-03-21T14-32-00+00-00,2015-03-21T14:32:00+00:00,4453.9301,12612.767,0.00528276804884595,2471.3437336,180.011,synecho,881,22.4922766793573,40.5575329848542,11.9882467071003,56.3724633392167
realtime,2015-03-21T14-32-00+00-00,2015-03-21T14:32:00+00:00,4453.9301,12612.767,0.00528276804884595,2471.3437336,180.011,unknown,1455,37.1467225521736,151.461193304051,14.0782104498563,7.33852585691701
realtime,2015-03-21T14-35-00+00-00,2015-03-21T14:35:00+00:00,4453.5067,12613.4332,0.00566586017866811,2471.3437336,180.108,beads,3,0.0713740751766998,568.674974993536,418.589893438424,1167.65696457495
realtime,2015-03-21T14-35-00+00-00,2015-03-21T14:35:00+00:00,4453.5067,12613.4332,0.00566586017866811,2471.3437336,180.108,picoeuk,2782,66.187559047193,191.546119910667,158.861505068614,4.28587442343459
realtime,2015-03-21T14-35-00+00-00,2015-03-21T14:35:00+00:00,4453.5067,12613.4332,0.00566586017866811,2471.3437336,180.108,synecho,974,23.1727830740352,39.7429640287886,12.9954718953266,55.3573949785948
realtime,2015-03-21T14-35-00+00-00,2015-03-21T14:35:00+00:00,4453.5067,12613.4332,0.00566586017866811,2471.3437336,180.108,unknown,1599,38.042382069181,133.623497175596,13.8559132407743,3.89461803448722
realtime,2015-03-21T14-38-00+00-00,2015-03-21T14:38:00+00:00,4453.0557,12614.1439,0.00555571815627509,2471.3437336,180.071,beads,2,0.0485360142382813,620.169966581283,22.7842040598295,1311.52013781663
realtime,2015-03-21T14-38-00+00-00,2015-03-21T14:38:00+00:00,4453.0557,12614.1439,0.00555571815627509,2471.3437336,180.071,picoeuk,2894,70.231612602793,167.126085925473,138.67156313698,4.74746751851405
realtime,2015-03-21T14-38-00+00-00,2015-03-21T14:38:00+00:00,4453.0557,12614.1439,0.00555571815627509,2471.3437336,180.071,synecho,959,23.2730188272559,39.6874096281798,11.3761125041464,53.4703488490588
realtime,2015-03-21T14-38-00+00-00,2015-03-21T14:38:00+00:00,4453.0557,12614.1439,0.00555571815627509,2471.3437336,180.071,unknown,1460,35.4312903939453,120.84400163097,14.3210378014195,4.15987880605148
realtime,2015-03-21T14-41-01+00-00,2015-03-21T14:41:01+00:00,4452.6291,12614.8231,0.00558664363374378,2471.3437336,180.143,beads,1,0.0241240231043272,620.12675445986,20.8892766166695,1237.86776967058
realtime,2015-03-21T14-41-01+00-00,2015-03-21T14:41:01+00:00,4452.6291,12614.8231,0.00558664363374378,2471.3437336,180.143,picoeuk,2862,69.0429541245844,161.947112505486,119.565855468245,2.9239825872046
realtime,2015-03-21T14-41-01+00-00,2015-03-21T14:41:01+00:00,4452.6291,12614.8231,0.00558664363374378,2471.3437336,180.143,synecho,1060,25.5714644905868,39.2827845308602,12.4364716196679,56.325377681029
realtime,2015-03-21T14-41-01+00-00,2015-03-21T14:41:01+00:00,4452.6291,12614.8231,0.00558664363374378,2471.3437336,180.143,unknown,1536,37.0544994882465,112.966045953849,15.0226540694113,3.12691903882794
realtime,2015-03-21T14-44-01+00-00,2015-03-21T14:44:01+00:00,4452.2738,12615.358,0.00564516780910502,2471.3437336,180.053,beads,2,0.0477717194528758,598.495412658154,17.342827976458,1290.42006933547
realtime,2015-03-21T14-44-01+00-00,2015-03-21T14:44:01+00:00,4452.2738,12615.358,0.00564516780910502,2471.3437336,180.053,picoeuk,3044,72.708557007277,176.371625793063,133.193289780502,6.25462411970222
realtime,2015-03-21T14-44-01+00-00,2015-03-21T14:44:01+00:00,4452.2738,12615.358,0.00564516780910502,2471.3437336,180.053,synecho,1087,25.963929522638,38.9408725389827,12.3576561492393,54.2894670634724
realtime,2015-03-21T14-44-01+00-00,2015-03-21T14:44:01+00:00,4452.2738,12615.358,0.00564516780910502,2471.3437336,180.053,unknown,1454,34.7300400422407,103.789211416207,15.2586314434264,3.35774167999619
realtime,2015-03-21T14-47-01+00-00,2015-03-21T14:47:01+00:00,4451.8288,12616.0369,0.00549252894120708,2471.3437336,180.014,picoeuk,2967,72.8546046536933,167.612638733825,130.079164455805,4.08930048795983
realtime,2015-03-21T14-47-01+00-00,2015-03-21T14:47:01+00:00,4451.8288,12616.0369,0.00549252894120708,2471.3437336,180.014,synecho,983,24.1375383803777,40.7991926776208,12.8230003403243,59.2840465343878
realtime,2015-03-21T14-47-01+00-00,2015-03-21T14:47:01+00:00,4451.8288,12616.0369,0.00549252894120708,2471.3437336,180.014,unknown,1455,35.7274855986261,112.982160059675,15.0131304566456,3.69252873094577
realtime,2015-03-21T14-50-01+00-00,2015-03-21T14:50:01+00:00,4451.3949,12616.6898,0.00552729653505238,2471.3437336,180.012,beads,2,0.0488015784938911,634.355277462212,33.3629859239881,1151.39293512584
realtime,2015-03-21T14-50-01+00-00,2015-03-21T14:50:01+00:00,4451.3949,12616.6898,0.00552729653505238,2471.3437336,180.012,picoeuk,2907,70.9330943408707,171.522805136777,137.58702649627,6.01942503808842
realtime,2015-03-21T14-50-01+00-00,2015-03-21T14:50:01+00:00,4451.3949,12616.6898,0.00552729653505238,2471.3437336,180.012,synecho,914,22.3023213717082,40.1679745186231,11.9932543484885,52.7866258014516
realtime,2015-03-21T14-50-01+00-00,2015-03-21T14:50:01+00:00,4451.3949,12616.6898,0.00552729653505238,2471.3437336,180.012,unknown,1445,35.2591404618363,110.604542885058,15.4910908882684,2.73083310102692
realtime,2015-03-21T14-53-02+00-00,2015-03-21T14:53:02+00:00,4450.9685,12617.3478,0.00530925605536332,2471.3437336,180.146,beads,2,0.0507679698646462,498.912719295885,557.43470413539,1251.59722220375
realtime,2015-03-21T14-53-02+00-00,2015-03-21T14:53:02+00:00,4450.9685,12617.3478,0.00530925605536332,2471.3437336,180.146,picoeuk,2686,68.1813835282199,183.432198930307,141.480839459834,3.91643007904323
realtime,2015-03-21T14-53-02+00-00,2015-03-21T14:53:02+00:00,4450.9685,12617.3478,0.00530925605536332,2471.3437336,180.146,synecho,856,21.7286911020686,42.6556164228618,14.1754682117665,56.2854875571196
realtime,2015-03-21T14-53-02+00-00,2015-03-21T14:53:02+00:00,4450.9685,12617.3478,0.00530925605536332,2471.3437336,180.146,unknown,1366,34.6745234175534,127.716500852731,14.9294809920284,2.98381792627534
realtime,2015-03-21T14-56-02+00-00,2015-03-21T14:56:02+00:00,4450.512,12618.0302,0.00534669649002065,2471.3437336,180.021,picoeuk,2692,67.9022944861898,190.397997791995,154.77464900577,6.18572208861879
realtime,2015-03-21T14-56-02+00-00,2015-03-21T14:56:02+00:00,4450.512,12618.0302,0.00534669649002065,2471.3437336,180.021,synecho,960,24.2147855522816,41.1628805841454,13.6696066662471,57.5966645616086
realtime,2015-03-21T14-56-02+00-00,2015-03-21T14:56:02+00:00,4450.512,12618.0302,0.00534669649002065,2471.3437336,180.021,unknown,1320,33.2953301343872,126.138340208393,14.8443130308531,3.40308038452273
realtime,2015-03-21T14-59-02+00-00,2015-03-21T14:59:02+00:00,4450.0837,12618.6833,0.00543455597811583,2471.3437336,180.018,beads,2,0.0496327218524808,512.034017535985,1438.38456310835,1117.18178770019
realtime,2015-03-21T14-59-02+00-00,2015-03-21T14:59:02+00:00,4450.0837,12618.6833,0.00543455597811583,2471.3437336,180.018,picoeuk,2916,72.364508460917,187.239717963153,149.728634131479,4.07102156158193
realtime,2015-03-21T14-59-02+00-00,2015-03-21T14:59:02+00:00,4450.0837,12618.6833,0.00543455597811583,2471.3437336,180.018,synecho,934,23.1784811051085,42.5612469591407,13.3032802339384,59.2711577283094
realtime,2015-03-21T14-59-02+00-00,2015-03-21T14:59:02+00:00,4450.0837,12618.6833,0.00543455597811583,2471.3437336,180.018,unknown,1361,33.7750672206132,121.215376885873,15.0373210176872,4.08670278789659
realtime,2015-03-21T15-02-02+00-00,2015-03-21T15:02:02+00:00,4449.8262,12619.066,0.00548036482785602,2471.3437336,118.424,beads,3,0.112225139496749,560.393750993375,17.7029333807625,1124.4755448542
realtime,2015-03-21T15-02-02+00-00,2015-03-21T15:02:02+00:00,4449.8262,12619.066,0.00548036482785602,2471.3437336,118.424,picoeuk,2063,77.1734875939313,180.238019859455,137.192493431292,2.89266361857948
realtime,2015-03-21T15-02-02+00-00,2015-03-21T15:02:02+00:00,4449.8262,12619.066,0.00548036482785602,2471.3437336,118.424,synecho,586,21.9213105816984,44.0528054641896,13.8192043708529,57.2233277143273
realtime,2015-03-21T15-02-02+00-00,2015-03-21T15:02:02+00:00,4449.8262,12619.066,0.00548036482785602,2471.3437336,118.424,unknown,934,34.9394267633213,134.172561587588,15.8189322781421,3.53606982961193
realtime,2015-03-21T15-19-35+00-00,2015-03-21T15:19:35+00:00,4447.2495,12622.9611,0.0056505389550341,2471.3437336,180.068,picoeuk,3714,88.6203744859441,219.759347658331,155.362555043226,6.32715050984457
realtime,2015-03-21T15-19-35+00-00,2015-03-21T15:19:35+00:00,4447.2495,12622.9611,0.0056505389550341,2471.3437336,180.068,synecho,1360,32.4511872107927,48.7774910372826,14.7835708019194,60.2172530241522
realtime,2015-03-21T15-19-35+00-00,2015-03-21T15:19:35+00:00,4447.2495,12622.9611,0.0056505389550341,2471.3437336,180.068,unknown,1183,28.2277606399763,145.869049451238,11.3887444755106,4.98234733069126
realtime,2015-03-21T15-22-35+00-00,2015-03-21T15:22:35+00:00,4446.8308,12623.6164,0.00569268588362069,2471.3437336,180.094,beads,1,0.023681086875903,664.335859353827,1782.68965648233,1267.44219585864
realtime,2015-03-21T15-22-35+00-00,2015-03-21T15:22:35+00:00,4446.8308,12623.6164,0.00569268588362069,2471.3437336,180.094,picoeuk,4352,103.06009008393,192.034013027,136.060504318714,6.25323406984568
realtime,2015-03-21T15-22-35+00-00,2015-03-21T15:22:35+00:00,4446.8308,12623.6164,0.00569268588362069,2471.3437336,180.094,synecho,1279,30.28811011428,51.8785125271951,14.7873297860153,61.8328642219822
realtime,2015-03-21T15-22-35+00-00,2015-03-21T15:22:35+00:00,4446.8308,12623.6164,0.00569268588362069,2471.3437336,180.094,unknown,1130,26.7596281697704,134.118600108903,10.6571466039656,4.46968031036161
realtime,2015-03-21T15-25-36+00-00,2015-03-21T15:25:36+00:00,4446.424,12624.2457,0.00568614701555275,2471.3437336,180.06,beads,1,0.0237127960345454,690.999191232694,41.1834955417171,1241.22119263777
realtime,2015-03-21T15-25-36+00-00,2015-03-21T15:25:36+00:00,4446.424,12624.2457,0.00568614701555275,2471.3437336,180.06,picoeuk,4664,110.59648070512,181.871951580328,127.829297049029,3.49897236418904
realtime,2015-03-21T15-25-36+00-00,2015-03-21T15:25:36+00:00,4446.424,12624.2457,0.00568614701555275,2471.3437336,180.06,synecho,1080,25.6098197173091,54.1493290172999,14.1755986032491,58.9999238172653
realtime,2015-03-21T15-25-36+00-00,2015-03-21T15:25:36+00:00,4446.424,12624.2457,0.00568614701555275,2471.3437336,180.06,unknown,1181,28.0048121167982,142.498863360317,10.1553142666431,7.53203957195042
realtime,2015-03-21T15-28-36+00-00,2015-03-21T15:28:36+00:00,4446.0101,12624.9016,0.00573684872138684,2471.3437336,180.137,beads,3,0.0704795344808444,545.969856330561,19.9042307484281,1118.78142032818
realtime,2015-03-21T15-28-36+00-00,2015-03-21T15:28:36+00:00,4446.0101,12624.9016,0.00573684872138684,2471.3437336,180.137,picoeuk,5156,121.130826594411,164.632879120896,114.006101428811,6.39797323890519
realtime,2015-03-21T15-28-36+00-00,2015-03-21T15:28:36+00:00,4446.0101,12624.9016,0.00573684872138684,2471.3437336,180.137,synecho,1292,30.3531861830836,58.1988029982163,14.5189131472109,53.3280721754883
realtime,2015-03-21T15-28-36+00-00,2015-03-21T15:28:36+00:00,4446.0101,12624.9016,0.00573684872138684,2471.3437336,180.137,unknown,1216,28.5677046429022,127.541823005334,11.1077156902014,2.66585507203426
realtime,2015-03-21T15-31-36+00-00,2015-03-21T15:31:36+00:00,4445.6906,12625.3972,0.00574831566030746,2471.3437336,180.051,picoeuk,5288,124.043324038677,186.118378100867,127.103498482053,8.72904331955319
realtime,2015-03-21T15-31-36+00-00,2015-03-21T15:31:36+00:00,4445.6906,12625.3972,0.00574831566030746,2471.3437336,180.051,synecho,1456,34.1541376324344,62.1194102959304,15.9244838811854,55.8170402642566
realtime,2015-03-21T15-31-36+00-00,2015-03-21T15:31:36+00:00,4445.6906,12625.3972,0.00574831566030746,2471.3437336,180.051,unknown,1201,28.1724720443363,144.91967081658,9.65853187566856,4.20153006232017
realtime,2015-03-21T15-34-36+00-00,2015-03-21T15:34:36+00:00,4445.2736,12626.0559,0.005897825706536,2471.3437336,180.115,picoeuk,5597,127.917978077049,173.710402194528,114.945322052683,6.03864137374935
realtime,2015-03-21T15-34-36+00-00,2015-03-21T15:34:36+00:00,4445.2736,12626.0559,0.005897825706536,2471.3437336,180.115,synecho,1670,38.1674152918834,60.1897045321601,13.9861003809984,51.2486632168939
realtime,2015-03-21T15-34-36+00-00,2015-03-21T15:34:36+00:00,4445.2736,12626.0559,0.005897825706536,2471.3437336,180.115,unknown,1361,31.1053007259002,133.834713051171,8.49792599993427,5.6274670906019
realtime,2015-03-21T15-37-37+00-00,2015-03-21T15:37:37+00:00,4444.8413,12626.7354,0.00587450021043771,2471.3437336,180.062,beads,3,0.0688567241097557,610.886078348262,18.3152941455324,1186.84365613518
realtime,2015-03-21T15-37-37+00-00,2015-03-21T15:37:37+00:00,4444.8413,12626.7354,0.00587450021043771,2471.3437336,180.062,picoeuk,5844,134.132898565804,167.041864924222,112.032552845556,7.20482578127939
realtime,2015-03-21T15-37-37+00-00,2015-03-21T15:37:37+00:00,4444.8413,12626.7354,0.00587450021043771,2471.3437336,180.062,synecho,1718,39.4319506735201,59.2484617867607,13.9938585074678,49.3631077264075
realtime,2015-03-21T15-37-37+00-00,2015-03-21T15:37:37+00:00,4444.8413,12626.7354,0.00587450021043771,2471.3437336,180.062,unknown,1368,31.3986661940486,143.705671984902,10.0805352543759,8.82070502299443
realtime,2015-03-21T15-46-37+00-00,2015-03-21T15:46:37+00:00,4443.5802,12628.7383,0.00566714726437971,2471.3437336,180.064,beads,3,0.0713753019938469,606.167910834275,34.2179076484115,1215.8110265063
realtime,2015-03-21T15-46-37+00-00,2015-03-21T15:46:37+00:00,4443.5802,12628.7383,0.00566714726437971,2471.3437336,180.064,picoeuk,5152,122.575185290766,172.51873979384,121.226160122497,4.4509867626105
realtime,2015-03-21T15-46-37+00-00,2015-03-21T15:46:37+00:00,4443.5802,12628.7383,0.00566714726437971,2471.3437336,180.064,synecho,1642,39.0660819579655,61.6121090932478,14.673572041076,52.0816345965772
realtime,2015-03-21T15-46-37+00-00,2015-03-21T15:46:37+00:00,4443.5802,12628.7383,0.00566714726437971,2471.3437336,180.064,unknown,1135,27.0036559210054,133.767353918544,9.42961761418846,5.15204316553058
realtime,2015-03-21T15-49-38+00-00,2015-03-21T15:49:38+00:00,4443.253,12629.2575,0.00584659254410858,2471.3437336,180.141,beads,4,0.0922067446140112,555.610599169559,20.2991714768258,1190.16654438378
realtime,2015-03-21T15-49-38+00-00,2015-03-21T15:49:38+00:00,4443.253,12629.2575,0.00584659254410858,2471.3437336,180.141,picoeuk,5209,120.076233173596,171.062834908165,122.370189252945,10.3823648225284
realtime,2015-03-21T15-49-38+00-00,2015-03-21T15:49:38+00:00,4443.253,12629.2575,0.00584659254410858,2471.3437336,180.141,synecho,1590,36.6521809840694,57.256069544442,15.7018396465833,51.0594328020178
realtime,2015-03-21T15-49-38+00-00,2015-03-21T15:49:38+00:00,4443.253,12629.2575,0.00584659254410858,2471.3437336,180.141,unknown,1263,29.114279611874,132.241678728688,10.7580716581687,6.57273937383341
realtime,2015-03-21T15-52-38+00-00,2015-03-21T15:52:38+00:00,4442.8185,12629.9576,0.00579353813853845,2471.3437336,180.049,beads,2,0.0465493378374492,552.469522549319,82.6893194542177,1065.56468620636
realtime,2015-03-21T15-52-38+00-00,2015-03-21T15:52:38+00:00,4442.8185,12629.9576,0.00579353813853845,2471.3437336,180.049,picoeuk,5076,118.142219431446,178.70723425029,124.747086440096,8.15845157101359
realtime,2015-03-21T15-52-38+00-00,2015-03-21T15:52:38+00:00,4442.8185,12629.9576,0.00579353813853845,2471.3437336,180.049,synecho,1377,32.0492191010838,56.4465764890325,16.9027967283883,53.5912986524688
realtime,2015-03-21T15-52-38+00-00,2015-03-21T15:52:38+00:00,4442.8185,12629.9576,0.00579353813853845,2471.3437336,180.049,unknown,1255,29.2097094929994,116.998467135175,11.286227822466,3.03102292915557
